rname_upper,rname,Size,AsmString,isBarrier,Arch,Format,Set,frag1,frag2,frag3,frag4,frag5,frag6,frag7,frag8,frag9,TwoOperandAliasConstraint,canFoldAsLoad,isCompare,Namespace,mayLoad,Sched,hasPostISelHook,AddedComplexity,isReMaterializable,InOperandList,OutOperandList,Itinerary,hasSideEffects,isIndirectBranch,isCodeGenOnly,DisableEncoding,mayStore,isCall,isTerminator,isBranch,isAsCheapAsAMove,isReturn,Constraints,isCommutable,hasDelaySlot,Defs,Uses,DecoderMethod,DecoderNamespace,Pattern,isMoveReg,AdditionalPredicates,GPRPredicates,InsnPredicates,EncodingPredicates,ASEPredicate,FGRPredicates,HardFloatPredicate,PTRPredicates,Predicates,SoftFail,hasNoSchedulingInfo,AsmMatchConverter,usesCustomInserter
SUB,sub,4,"""sub	$rd, $rs1, $rs2""",None,?,R,std,{is_split=False;name=funct7;value=0100000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=000;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0110011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU, ReadIALU]",None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
SUBW,subw,4,"""subw	$rd, $rs1, $rs2""",None,?,R,std,{is_split=False;name=funct7;value=0100000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=000;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0111011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU32, ReadIALU32, ReadIALU32]",None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[IsRV64],None,None,None,None
URET,uret,4,"""uret	""",1,?,R,std,{is_split=False;name=funct7;value=0000000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=00010;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;len=5},{is_split=False;name=rs1;value=00000;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;len=5},{is_split=False;name=funct3;value=000;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=00000;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;len=5},{is_split=False;name=opcode;value=1110011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,[],None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs),None,1,None,None,None,0,None,1,None,None,1,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
WFI,wfi,4,"""wfi	""",None,?,R,std,{is_split=False;name=funct7;value=0001000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=00101;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;len=5},{is_split=False;name=rs1;value=00000;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;len=5},{is_split=False;name=funct3;value=000;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=00000;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;len=5},{is_split=False;name=opcode;value=1110011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,[],None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs),None,1,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
XOR,xor,4,"""xor	$rd, $rs1, $rs2""",None,?,R,std,{is_split=False;name=funct7;value=0000000;bit_range=31-25;is_op=False;len=7},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=100;bit_range=14-12;is_op=False;len=3},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0110011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,"""RISCV""",0,"[WriteIALU, ReadIALU, ReadIALU]",None,None,None,"(ins GPR:$rs1, GPR:$rs2)",(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
SB,sb,4,"""sb	$rs2, ${imm12}(${rs1})""",None,?,S,std,{is_split=True;name=imm12;value=NULL;{frag_id=1#frag_range=11-5#bit_range=31-25};{frag_id=2#frag_range=4-0#bit_range=11-7};is_op=True;op_type=Imm;is_signed=True;is_special=False;LSB=0;NoZero=False;class_name_riscv=simm12;len=12},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=000;bit_range=14-12;is_op=False;len=3},{is_split=False;name=opcode;value=0100011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteSTB, ReadStoreData, ReadMemBase]",None,None,None,"(ins GPR:$rs2, GPR:$rs1, simm12:$imm12)",(outs),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
SD,sd,4,"""sd	$rs2, ${imm12}(${rs1})""",None,?,S,std,{is_split=True;name=imm12;value=NULL;{frag_id=1#frag_range=11-5#bit_range=31-25};{frag_id=2#frag_range=4-0#bit_range=11-7};is_op=True;op_type=Imm;is_signed=True;is_special=False;LSB=0;NoZero=False;class_name_riscv=simm12;len=12},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=011;bit_range=14-12;is_op=False;len=3},{is_split=False;name=opcode;value=0100011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteSTD, ReadStoreData, ReadMemBase]",None,None,None,"(ins GPR:$rs2, GPR:$rs1, simm12:$imm12)",(outs),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[IsRV64],None,None,None,None
SH,sh,4,"""sh	$rs2, ${imm12}(${rs1})""",None,?,S,std,{is_split=True;name=imm12;value=NULL;{frag_id=1#frag_range=11-5#bit_range=31-25};{frag_id=2#frag_range=4-0#bit_range=11-7};is_op=True;op_type=Imm;is_signed=True;is_special=False;LSB=0;NoZero=False;class_name_riscv=simm12;len=12},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=001;bit_range=14-12;is_op=False;len=3},{is_split=False;name=opcode;value=0100011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteSTH, ReadStoreData, ReadMemBase]",None,None,None,"(ins GPR:$rs2, GPR:$rs1, simm12:$imm12)",(outs),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
SW,sw,4,"""sw	$rs2, ${imm12}(${rs1})""",None,?,S,std,{is_split=True;name=imm12;value=NULL;{frag_id=1#frag_range=11-5#bit_range=31-25};{frag_id=2#frag_range=4-0#bit_range=11-7};is_op=True;op_type=Imm;is_signed=True;is_special=False;LSB=0;NoZero=False;class_name_riscv=simm12;len=12},{is_split=False;name=rs2;value=NULL;bit_range=24-20;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=rs1;value=NULL;bit_range=19-15;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=funct3;value=010;bit_range=14-12;is_op=False;len=3},{is_split=False;name=opcode;value=0100011;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,None,"""RISCV""",0,"[WriteSTW, ReadStoreData, ReadMemBase]",None,None,None,"(ins GPR:$rs2, GPR:$rs1, simm12:$imm12)",(outs),None,0,None,None,None,1,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
AUIPC,auipc,4,"""auipc	$rd, $imm20""",None,?,U,std,{is_split=False;name=imm20;value=NULL;bit_range=31-12;is_op=True;op_type=Imm;is_signed=False;is_special=True;LSB=0;NoZero=False;class_name_riscv=uimm20_auipc;len=20},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0010111;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,None,None,None,"""RISCV""",0,[WriteIALU],None,None,None,(ins uimm20_auipc:$imm20),(outs GPR:$rd),None,0,None,None,None,0,None,None,None,None,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
LUI,lui,4,"""lui	$rd, $imm20""",None,?,U,std,{is_split=False;name=imm20;value=NULL;bit_range=31-12;is_op=True;op_type=Imm;is_signed=False;is_special=True;LSB=0;NoZero=False;class_name_riscv=uimm20_lui;len=20},{is_split=False;name=rd;value=NULL;bit_range=11-7;is_op=True;op_type=Reg;Mode=INT;ILLEGAL=NULL;class_name_riscv=gpr;class_name_mips=gpr32;len=5},{is_split=False;name=opcode;value=0110111;bit_range=6-0;is_op=False;len=7},None,None,None,None,None,None,None,None,None,"""RISCV""",0,[WriteIALU],None,None,1,(ins uimm20_lui:$imm20),(outs GPR:$rd),None,0,None,None,None,0,None,None,None,1,None,"""""",None,None,[],[],None,"""""",None,None,None,None,None,None,None,None,None,None,[],None,None,None,None
